year,event,driver,team,compound,stint_number,stint_length,start_lap,end_lap,avg_lap_time,best_lap_time,lap_time_std,avg_track_temp,avg_air_temp,lap_times,lap_numbers,sector1_times,sector2_times,sector3_times
2024,Singapore Grand Prix,STR,Aston Martin,HARD,1.0,26,1.0,26.0,100.86742307692309,99.494,2.9909588853486677,30,25,"[112.609, 101.184, 100.4, 99.543, 99.613, 99.766, 99.735, 99.738, 100.781, 99.514, 99.689, 99.738, 99.511, 99.795, 99.494, 99.923, 99.933, 100.015, 99.96, 99.929, 101.423, 100.433, 100.328, 100.183, 100.487, 108.829]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0]","[nan, 29.529, 29.291, 29.169, 29.072, 29.028, 29.242, 29.283, 29.564, 29.109, 29.241, 29.444, 29.361, 29.452, 29.276, 29.295, 29.347, 29.37, 29.307, 29.346, 29.43, 29.492, 29.447, 29.408, 29.372, 29.567]","[46.308, 43.446, 43.023, 42.403, 42.52, 42.566, 42.55, 42.516, 43.15, 42.603, 42.418, 42.389, 42.316, 42.429, 42.253, 42.573, 42.593, 42.624, 42.732, 42.458, 43.962, 42.932, 42.826, 42.777, 42.946, 43.114]","[28.829, 28.209, 28.086, 27.971, 28.021, 28.172, 27.943, 27.939, 28.067, 27.802, 28.03, 27.905, 27.834, 27.914, 27.965, 28.055, 27.993, 28.021, 27.921, 28.125, 28.031, 28.009, 28.055, 27.998, 28.169, 36.148]"
2024,Singapore Grand Prix,STR,Aston Martin,MEDIUM,2.0,35,27.0,61.0,99.35968571428572,97.851,3.74936223417066,30,25,"[120.401, 99.233, 99.389, 98.917, 98.495, 98.159, 98.162, 98.286, 97.924, 97.851, 98.917, 101.692, 98.261, 98.508, 99.745, 98.024, 98.182, 98.203, 98.817, 99.289, 98.365, 97.928, 98.532, 100.14, 98.309, 98.03, 98.555, 98.178, 98.32, 98.584, 98.646, 98.516, 100.255, 98.931, 99.845]","[27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[50.603, 29.156, 29.255, 28.993, 29.021, 29.077, 28.955, 28.962, 28.931, 28.932, 29.002, 28.964, 28.916, 28.913, 29.783, 28.985, 29.09, 28.923, 28.89, 29.03, 29.055, 28.841, 29.304, 28.907, 28.979, 28.769, 28.927, 28.869, 28.781, 28.997, 28.99, 28.898, 28.96, 28.855, 28.952]","[41.991, 42.242, 42.294, 42.188, 41.869, 41.62, 41.706, 41.823, 41.543, 41.446, 42.057, 44.079, 41.714, 41.808, 42.391, 41.578, 41.754, 41.818, 42.169, 42.707, 41.911, 41.754, 41.868, 42.598, 42.165, 41.819, 42.055, 41.877, 42.05, 42.085, 42.133, 41.993, 42.753, 42.438, 42.762]","[27.807, 27.835, 27.84, 27.736, 27.605, 27.462, 27.501, 27.501, 27.45, 27.473, 27.858, 28.649, 27.631, 27.787, 27.571, 27.461, 27.338, 27.462, 27.758, 27.552, 27.399, 27.333, 27.36, 28.635, 27.165, 27.442, 27.573, 27.432, 27.489, 27.502, 27.523, 27.625, 28.542, 27.638, 28.131]"
2024,Singapore Grand Prix,ZHO,Kick Sauber,HARD,1.0,34,1.0,34.0,100.94870588235294,99.36,2.7778509191558975,30,25,"[113.822, 101.595, 100.701, 99.955, 99.892, 100.062, 99.832, 99.487, 99.743, 99.36, 99.654, 99.909, 100.337, 99.82, 99.61, 99.727, 100.174, 100.059, 101.195, 100.581, 100.465, 100.115, 100.026, 100.047, 100.219, 100.4, 100.189, 99.965, 101.094, 100.857, 102.29, 101.21, 101.039, 108.825]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0]","[nan, 29.757, 29.58, 29.142, 29.203, 29.366, 29.468, 29.361, 29.362, 29.298, 29.344, 29.352, 29.358, 29.514, 29.388, 29.416, 29.416, 29.529, 29.432, 29.659, 29.617, 29.503, 29.512, 29.477, 29.54, 29.569, 29.545, 29.525, 29.714, 29.661, 29.59, 29.593, 29.757, 29.591]","[46.661, 43.252, 42.754, 42.526, 42.481, 42.528, 42.287, 42.05, 42.367, 42.128, 42.285, 42.662, 42.82, 42.376, 42.311, 42.239, 42.624, 42.527, 43.464, 42.777, 42.732, 42.535, 42.658, 42.567, 42.506, 42.746, 42.578, 42.546, 43.248, 42.886, 43.392, 43.26, 43.092, 42.808]","[29.267, 28.586, 28.367, 28.287, 28.208, 28.168, 28.077, 28.076, 28.014, 27.934, 28.025, 27.895, 28.159, 27.93, 27.911, 28.072, 28.134, 28.003, 28.299, 28.145, 28.116, 28.077, 27.856, 28.003, 28.173, 28.085, 28.066, 27.894, 28.132, 28.31, 29.308, 28.357, 28.19, 36.426]"
2024,Singapore Grand Prix,ZHO,Kick Sauber,MEDIUM,2.0,27,35.0,61.0,99.16796296296296,97.461,4.133897513536307,30,25,"[119.614, 98.362, 98.329, 97.976, 98.314, 98.573, 99.616, 98.721, 97.96, 97.6, 97.831, 97.864, 97.461, 98.68, 99.122, 98.599, 98.016, 98.299, 99.707, 98.218, 98.167, 98.309, 97.875, 97.758, 97.759, 99.83, 98.975]","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[49.53, 28.905, 28.877, 28.898, 28.933, 28.956, 28.907, 28.648, 28.892, 28.904, 28.826, 28.825, 28.746, 28.802, 29.235, 28.941, 28.838, 28.804, 28.905, 28.939, 28.896, 28.785, 28.834, 28.694, 28.888, 28.855, 29.119]","[42.285, 41.599, 41.721, 41.619, 41.635, 41.768, 41.908, 42.27, 41.509, 41.371, 41.572, 41.487, 41.189, 41.982, 42.094, 41.949, 41.602, 41.771, 43.258, 41.674, 41.668, 41.893, 41.482, 41.621, 41.402, 42.461, 41.843]","[27.799, 27.858, 27.731, 27.459, 27.746, 27.849, 28.801, 27.803, 27.559, 27.325, 27.433, 27.552, 27.526, 27.896, 27.793, 27.709, 27.576, 27.724, 27.544, 27.605, 27.603, 27.631, 27.559, 27.443, 27.469, 28.514, 28.013]"
2024,Singapore Grand Prix,BOT,Kick Sauber,HARD,1.0,33,1.0,33.0,101.01381818181818,99.404,2.730964177888296,30,25,"[113.361, 101.165, 100.651, 100.126, 99.848, 102.474, 100.283, 100.319, 99.859, 99.914, 100.009, 100.044, 100.007, 99.879, 99.404, 99.706, 101.626, 100.278, 100.18, 100.404, 99.985, 99.661, 100.115, 99.916, 100.085, 100.156, 100.272, 100.242, 102.061, 100.933, 100.974, 100.831, 108.688]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0]","[nan, 29.564, 29.392, 29.19, 29.571, 30.134, 29.711, 29.638, 29.583, 29.442, 29.483, 29.357, 29.568, 29.562, 29.361, 29.369, 29.405, 29.559, 29.592, 29.487, 29.443, 29.407, 29.394, 29.44, 29.459, 29.417, 29.529, 29.453, 29.595, 29.438, 29.677, 29.657, 29.529]","[46.497, 43.314, 43.095, 42.676, 42.248, 43.761, 42.639, 42.562, 42.322, 42.391, 42.521, 42.442, 42.5, 42.301, 42.08, 42.378, 43.948, 42.664, 42.53, 42.877, 42.48, 42.297, 42.671, 42.547, 42.531, 42.631, 42.567, 42.622, 44.197, 43.07, 42.979, 42.87, 43.093]","[29.119, 28.287, 28.164, 28.26, 28.029, 28.579, 27.933, 28.119, 27.954, 28.081, 28.005, 28.245, 27.939, 28.016, 27.963, 27.959, 28.273, 28.055, 28.058, 28.04, 28.062, 27.957, 28.05, 27.929, 28.095, 28.108, 28.176, 28.167, 28.269, 28.425, 28.318, 28.304, 36.066]"
2024,Singapore Grand Prix,BOT,Kick Sauber,MEDIUM,2.0,28,34.0,61.0,99.17657142857142,97.524,4.0296145429903545,30,25,"[119.526, 99.292, 99.076, 98.311, 98.364, 98.287, 98.107, 100.019, 97.986, 97.988, 97.755, 97.897, 97.524, 98.235, 98.5, 98.523, 98.642, 98.274, 98.148, 99.736, 98.34, 98.195, 98.163, 97.941, 97.859, 98.364, 99.121, 98.771]","[34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[50.561, 28.907, 28.886, 29.052, 29.069, 28.984, 28.971, 30.484, 28.826, 28.806, 28.786, 28.631, 28.664, 28.858, 29.022, 29.119, 28.937, 28.805, 28.68, 30.102, 29.02, 28.79, 28.668, 28.652, 28.758, 28.66, 28.949, 28.789]","[41.286, 42.619, 42.518, 41.686, 41.818, 41.674, 41.54, 42.022, 41.609, 41.802, 41.733, 41.776, 41.673, 41.804, 41.75, 41.925, 42.185, 42.01, 41.842, 42.234, 41.96, 41.97, 41.963, 41.933, 41.76, 41.981, 42.378, 42.315]","[27.679, 27.766, 27.672, 27.573, 27.477, 27.629, 27.596, 27.513, 27.551, 27.38, 27.236, 27.49, 27.187, 27.573, 27.728, 27.479, 27.52, 27.459, 27.626, 27.4, 27.36, 27.435, 27.532, 27.356, 27.341, 27.723, 27.794, 27.667]"
2024,Singapore Grand Prix,GAS,Alpine,MEDIUM,1.0,37,1.0,37.0,100.9565945945946,99.106,2.9076594965277045,30,25,"[111.981, 100.948, 100.394, 99.479, 99.582, 99.724, 99.621, 99.663, 100.929, 99.488, 99.263, 99.234, 99.315, 99.34, 99.491, 99.178, 99.106, 99.98, 99.619, 99.776, 99.529, 99.831, 100.239, 100.166, 101.407, 100.906, 101.737, 101.081, 100.484, 103.135, 103.156, 100.685, 100.261, 100.822, 100.699, 102.881, 112.264]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[nan, 29.496, 29.57, 29.167, 29.169, 29.072, 29.369, 29.417, 30.11, 29.441, 29.325, 29.268, 29.39, 29.362, 29.46, 29.287, 29.27, 29.469, 29.367, 29.457, 29.407, 29.383, 29.698, 29.587, 29.381, 29.6, 29.566, 29.705, 29.426, 29.789, 30.542, 29.771, 29.536, 29.621, 29.535, 29.621, 29.909]","[45.851, 43.253, 42.724, 42.525, 42.468, 42.559, 42.424, 42.239, 42.805, 42.464, 42.081, 42.229, 42.084, 42.109, 42.232, 42.153, 42.087, 42.6, 42.279, 42.59, 42.457, 42.533, 42.582, 42.69, 42.992, 43.127, 42.923, 43.216, 42.769, 43.81, 44.365, 42.914, 42.832, 43.03, 43.016, 44.931, 44.753]","[28.823, 28.199, 28.1, 27.787, 27.945, 28.093, 27.828, 28.007, 28.014, 27.583, 27.857, 27.737, 27.841, 27.869, 27.799, 27.738, 27.749, 27.911, 27.973, 27.729, 27.665, 27.915, 27.959, 27.889, 29.034, 28.179, 29.248, 28.16, 28.289, 29.536, 28.249, 28.0, 27.893, 28.171, 28.148, 28.329, 37.602]"
2024,Singapore Grand Prix,GAS,Alpine,SOFT,2.0,24,38.0,61.0,99.00983333333333,96.927,4.886251258615223,30,25,"[121.644, 98.029, 97.823, 97.562, 97.328, 97.638, 97.13, 97.149, 96.927, 97.995, 97.328, 98.0, 97.971, 98.948, 98.652, 98.692, 98.591, 97.972, 100.387, 97.416, 97.621, 97.746, 98.189, 99.498]","[38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[51.951, 28.919, 29.003, 29.05, 28.733, 29.17, 28.803, 28.825, 28.774, 29.017, 28.89, 28.936, 28.813, 28.848, 29.852, 28.746, 28.972, 28.704, 28.673, 28.8, 28.903, 28.872, 28.811, 28.959]","[42.014, 41.708, 41.312, 41.253, 41.374, 41.246, 41.255, 41.229, 41.172, 41.607, 41.264, 41.64, 41.772, 42.03, 41.712, 42.577, 42.209, 42.103, 44.128, 41.476, 41.538, 41.656, 41.958, 42.463]","[27.679, 27.402, 27.508, 27.259, 27.221, 27.222, 27.072, 27.095, 26.981, 27.371, 27.174, 27.424, 27.386, 28.07, 27.088, 27.369, 27.41, 27.165, 27.586, 27.14, 27.18, 27.218, 27.42, 28.076]"
2024,Singapore Grand Prix,RIC,RB,SOFT,1.0,10,1.0,10.0,101.71669999999999,99.223,4.216186298066064,30,25,"[111.319, 100.947, 100.057, 99.545, 99.585, 99.223, 99.598, 99.615, 99.598, 107.68]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0]","[nan, 29.537, 29.337, 29.106, 29.549, 29.259, 29.411, 29.435, 29.431, 29.389]","[45.681, 43.404, 42.73, 42.521, 42.161, 42.073, 42.178, 42.308, 42.252, 42.338]","[28.467, 28.006, 27.99, 27.918, 27.875, 27.891, 28.009, 27.872, 27.915, 35.953]"
2024,Singapore Grand Prix,RIC,RB,MEDIUM,2.0,36,11.0,46.0,100.34875000000002,98.261,4.07291688649372,30,25,"[120.481, 98.589, 98.644, 98.66, 98.774, 98.42, 98.406, 98.261, 98.639, 98.892, 98.801, 98.625, 98.992, 99.074, 99.495, 100.181, 100.285, 100.194, 99.251, 99.563, 101.16, 99.528, 99.378, 100.561, 100.666, 100.011, 98.639, 98.286, 98.564, 98.602, 101.769, 101.223, 99.045, 98.963, 103.383, 110.55]","[11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]","[51.185, 29.103, 29.225, 29.163, 29.17, 29.202, 29.163, 29.094, 29.194, 29.345, 29.138, 29.293, 29.285, 29.2, 29.334, 29.32, 29.295, 29.203, 29.175, 29.294, 29.396, 29.528, 29.303, 29.079, 29.282, 29.304, 29.213, 29.1, 29.008, 29.097, 30.689, 30.614, 29.203, 29.213, 29.153, 29.526]","[41.624, 41.775, 41.71, 41.755, 41.953, 41.614, 41.65, 41.54, 41.797, 41.839, 41.96, 41.734, 42.073, 42.017, 42.163, 42.805, 42.95, 42.815, 42.287, 42.155, 43.332, 42.237, 42.119, 43.174, 43.216, 42.987, 41.942, 41.803, 41.929, 41.735, 43.225, 42.868, 42.145, 42.169, 45.777, 44.533]","[27.672, 27.711, 27.709, 27.742, 27.651, 27.604, 27.593, 27.627, 27.648, 27.708, 27.703, 27.598, 27.634, 27.857, 27.998, 28.056, 28.04, 28.176, 27.789, 28.114, 28.432, 27.763, 27.956, 28.308, 28.168, 27.72, 27.484, 27.383, 27.627, 27.77, 27.855, 27.741, 27.697, 27.581, 28.453, 36.491]"
2024,Singapore Grand Prix,RIC,RB,SOFT,3.0,12,47.0,58.0,99.97733333333333,96.357,6.585911910811569,30,25,"[119.494, 97.01, 97.411, 97.247, 96.765, 97.348, 97.382, 100.45, 98.263, 97.061, 96.357, 104.94]","[47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0]","[50.019, 28.754, 28.799, 28.938, 28.657, 28.818, 29.071, 28.903, 29.159, 28.757, 28.686, 28.546]","[41.918, 40.953, 41.408, 41.154, 40.784, 41.311, 41.229, 42.109, 41.709, 41.001, 40.799, 41.134]","[27.557, 27.303, 27.204, 27.155, 27.324, 27.219, 27.082, 29.438, 27.395, 27.303, 26.872, 35.26]"
2024,Singapore Grand Prix,MAG,Haas F1 Team,HARD,1.0,28,1.0,28.0,100.65439285714285,98.948,2.724602279358922,30,25,"[110.409, 100.386, 99.696, 99.489, 98.948, 99.467, 99.156, 99.436, 99.858, 99.263, 99.735, 99.708, 99.637, 99.568, 99.385, 99.274, 99.441, 99.706, 100.7, 100.283, 100.483, 100.347, 100.303, 100.508, 100.389, 102.209, 100.97, 109.569]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0]","[nan, 29.344, 29.132, 29.1, 28.973, 29.098, 28.88, 28.993, 29.235, 29.245, 29.238, 29.268, 29.304, 29.247, 29.214, 29.261, 29.179, 29.394, 29.297, 29.333, 29.44, 29.417, 29.449, 29.376, 29.424, 29.508, 29.349, 29.399]","[45.151, 42.956, 42.811, 42.23, 42.082, 42.412, 42.337, 42.436, 42.306, 42.117, 42.359, 42.361, 42.299, 42.364, 42.401, 42.225, 42.353, 42.514, 42.588, 42.852, 43.035, 42.87, 42.884, 43.137, 42.955, 44.331, 43.238, 44.374]","[28.541, 28.086, 27.753, 28.159, 27.893, 27.957, 27.939, 28.007, 28.317, 27.901, 28.138, 28.079, 28.034, 27.957, 27.77, 27.788, 27.909, 27.798, 28.815, 28.098, 28.008, 28.06, 27.97, 27.995, 28.01, 28.37, 28.383, 35.796]"
2024,Singapore Grand Prix,MAG,Haas F1 Team,MEDIUM,2.0,21,29.0,49.0,99.71849999999999,97.926,4.815899200072939,30,25,"[119.915, 98.131, 98.206, 98.472, 98.36, 97.926, 98.293, 98.536, 100.825, 98.615, 98.56, 99.835, 98.197, 98.166, 98.083, 98.812, 100.315, 98.655, 98.264, 98.204, nan]","[29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0]","[50.008, 28.736, 28.859, 28.843, 28.858, 28.793, 28.593, 28.584, 28.825, 28.786, 28.625, 29.288, 28.81, 28.79, 28.569, 28.75, 28.766, 28.76, 28.871, 28.931, 32.692]","[42.29, 41.833, 41.662, 42.152, 41.927, 41.776, 42.309, 42.23, 43.382, 42.269, 42.21, 42.903, 41.849, 41.884, 41.975, 42.577, 43.52, 42.329, 41.933, 41.816, 76.833]","[27.617, 27.562, 27.685, 27.477, 27.575, 27.357, 27.391, 27.722, 28.618, 27.56, 27.725, 27.644, 27.538, 27.492, 27.539, 27.485, 28.029, 27.566, 27.46, 27.457, 61.135]"
2024,Singapore Grand Prix,MAG,Haas F1 Team,SOFT,3.0,8,50.0,57.0,103.569125,94.754,13.227232379100107,30,25,"[134.785, 94.754, 97.425, 98.089, 98.134, 98.526, 98.431, 108.409]","[50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0]","[55.382, 28.237, 28.681, 28.95, 28.698, 28.653, 28.578, 28.653]","[48.195, 40.058, 41.399, 41.664, 41.837, 41.945, 42.162, 41.614]","[31.208, 26.459, 27.345, 27.475, 27.599, 27.928, 27.691, 38.142]"
2024,Singapore Grand Prix,ALB,Williams,MEDIUM,1.0,11,1.0,11.0,101.25190909090908,99.039,3.8326700994096914,30,25,"[110.771, 100.75, 99.762, 99.285, 99.252, 99.267, 99.039, 99.316, 99.767, 99.896, 106.666]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0]","[nan, 29.598, 29.259, 29.108, 29.368, 29.047, 29.115, 28.937, 29.275, 29.241, 29.101]","[45.094, 42.998, 42.539, 42.303, 42.028, 42.338, 42.037, 42.166, 42.13, 42.267, 42.374]","[28.543, 28.154, 27.964, 27.874, 27.856, 27.882, 27.887, 28.213, 28.362, 28.388, 35.191]"
2024,Bahrain Grand Prix,VER,Red Bull Racing,SOFT,1.0,17,1.0,17.0,97.16229411764705,96.296,0.7430792996633905,30,25,"[97.284, 96.296, 96.753, 96.647, 97.173, 97.092, 97.038, 97.024, 97.229, 96.96, 97.085, 97.045, 97.03, 97.028, 97.011, 97.168, 99.896]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0]","[nan, 30.916, 30.999, 30.931, 31.255, 31.041, 31.015, 31.041, 31.1, 30.986, 30.974, 30.966, 30.964, 30.938, 30.887, 31.048, 31.006]","[41.266, 41.661, 41.966, 41.892, 42.056, 42.187, 42.118, 42.077, 42.166, 42.009, 42.142, 42.091, 42.055, 42.042, 42.058, 42.032, 42.06]","[23.616, 23.719, 23.788, 23.824, 23.862, 23.864, 23.905, 23.906, 23.963, 23.965, 23.969, 23.988, 24.011, 24.048, 24.066, 24.088, 26.83]"
2024,Bahrain Grand Prix,VER,Red Bull Racing,HARD,2.0,20,18.0,37.0,96.87634999999999,95.16,5.015310981332433,30,25,"[117.854, 95.283, 95.16, 95.316, 95.204, 95.216, 95.289, 95.342, 95.223, 95.581, 95.477, 95.793, 95.771, 95.679, 95.886, 95.863, 96.133, 96.018, 96.205, 99.234]","[18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[52.815, 30.628, 30.585, 30.576, 30.56, 30.553, 30.548, 30.518, 30.522, 30.649, 30.588, 30.679, 30.657, 30.635, 30.669, 30.69, 30.685, 30.727, 30.794, 30.877]","[41.511, 41.162, 41.1, 41.24, 41.142, 41.145, 41.257, 41.282, 41.14, 41.338, 41.272, 41.485, 41.47, 41.435, 41.519, 41.459, 41.661, 41.557, 41.561, 41.634]","[23.528, 23.493, 23.475, 23.5, 23.502, 23.518, 23.484, 23.542, 23.561, 23.594, 23.617, 23.629, 23.644, 23.609, 23.698, 23.714, 23.787, 23.734, 23.85, 26.723]"
2024,Bahrain Grand Prix,VER,Red Bull Racing,SOFT,3.0,20,38.0,57.0,95.7728,92.608,4.92582000226732,30,25,"[116.445, 92.608, 96.589, 95.29, 94.667, 94.151, 94.531, 94.249, 94.193, 94.239, 94.35, 94.403, 94.783, 94.34, 94.906, 95.6, 95.334, 95.184, 94.671, 94.923]","[38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0]","[51.526, 29.741, 31.014, 30.697, 30.477, 30.132, 30.348, 30.18, 30.301, 30.267, 30.245, 30.246, 30.229, 30.003, 30.333, 30.528, 30.427, 30.493, 30.256, 30.384]","[41.562, 39.916, 42.023, 41.281, 40.996, 40.772, 40.805, 40.825, 40.682, 40.704, 40.738, 40.804, 40.928, 40.834, 40.919, 41.382, 41.227, 41.22, 40.87, 40.91]","[23.357, 22.951, 23.552, 23.312, 23.194, 23.247, 23.378, 23.244, 23.21, 23.268, 23.367, 23.353, 23.626, 23.503, 23.654, 23.69, 23.68, 23.471, 23.545, 23.629]"
2024,Bahrain Grand Prix,PER,Red Bull Racing,SOFT,1.0,12,1.0,12.0,98.03983333333332,96.541,1.065970904714088,30,25,"[100.053, 96.541, 97.297, 97.722, 98.044, 97.823, 97.821, 97.838, 97.596, 97.63, 97.836, 100.277]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[nan, 30.678, 30.596, 30.716, 30.997, 30.843, 31.013, 31.305, 31.145, 31.178, 31.054, 30.891]","[42.61, 41.867, 42.478, 42.623, 42.754, 42.702, 42.682, 42.428, 42.395, 42.322, 42.473, 42.506]","[23.856, 23.996, 24.223, 24.383, 24.293, 24.278, 24.126, 24.105, 24.056, 24.13, 24.309, 26.88]"
2024,Bahrain Grand Prix,PER,Red Bull Racing,HARD,2.0,24,13.0,36.0,97.29870833333332,95.606,4.382334562260132,30,25,"[117.624, 95.606, 96.815, 95.783, 96.454, 96.311, 96.038, 96.278, 96.165, 96.037, 96.249, 96.211, 96.344, 96.347, 96.233, 96.226, 96.437, 96.313, 96.339, 96.276, 96.564, 96.378, 96.776, 99.365]","[13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0]","[51.896, 30.063, 30.785, 30.569, 30.922, 30.803, 30.702, 30.918, 30.849, 30.824, 30.84, 30.792, 30.878, 30.938, 30.853, 30.929, 30.926, 30.916, 30.843, 30.856, 30.907, 30.84, 30.938, 31.014]","[41.803, 41.855, 41.795, 41.558, 41.823, 41.835, 41.633, 41.686, 41.61, 41.536, 41.729, 41.687, 41.719, 41.666, 41.543, 41.588, 41.749, 41.643, 41.752, 41.671, 41.752, 41.734, 41.91, 41.781]","[23.925, 23.688, 24.235, 23.656, 23.709, 23.673, 23.703, 23.674, 23.706, 23.677, 23.68, 23.732, 23.747, 23.743, 23.837, 23.709, 23.762, 23.754, 23.744, 23.749, 23.905, 23.804, 23.928, 26.57]"
2024,Bahrain Grand Prix,PER,Red Bull Racing,SOFT,3.0,21,37.0,57.0,95.97866666666668,94.364,4.564087546633318,30,25,"[115.808, 94.804, 94.607, 94.364, 94.4, 94.525, 94.797, 94.799, 94.592, 94.844, 94.73, 94.885, 94.966, 95.082, 94.94, 95.183, 95.842, 95.459, 95.611, 95.568, 95.746]","[37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0]","[51.096, 30.581, 30.563, 30.4, 30.351, 30.299, 30.403, 30.389, 30.338, 30.41, 30.281, 30.358, 30.4, 30.366, 30.36, 30.577, 30.638, 30.578, 30.683, 30.539, 30.521]","[41.214, 40.931, 40.893, 40.772, 40.884, 40.985, 41.148, 41.028, 40.986, 41.109, 41.074, 41.147, 41.133, 41.337, 41.144, 41.129, 41.522, 41.382, 41.42, 41.406, 41.6]","[23.498, 23.292, 23.151, 23.192, 23.165, 23.241, 23.246, 23.382, 23.268, 23.325, 23.375, 23.38, 23.433, 23.379, 23.436, 23.477, 23.682, 23.499, 23.508, 23.623, 23.625]"
